Fecha;Fondo;Ticker;Accion;Porcentaje;Modif_porc;Peso_absoluto;Precio;Banco;CNMV
01-09-2024;DIVIDENDO;BMY;BRISTOL-MYRS SQUIBB USD 7.437 2,26 9.379 2,73;2.26;0.0046259050683830245;0.010454545454545635;49.95;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;NESN.SW;NESTLE CHF 7.710 2,24 -- --;2.23;-0.0008781558726673798;-0.001958287596048257;91.02;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;NOTA.F;NOVARTIS CHF 4.228 2,32 -- --;2.22;0.014285714285714285;0.031714285714285716;106.5;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;NDA-SE.ST;NORDEA BANK SEK 5.712 2,00 3.022 1,24;2.19;0.005809128630705418;0.012721991701244864;121.2;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;VIE.PA;VEOLIA ENVIRONNEMENT EUR 7.150 2,08 5.928 2,0;2.15;0.005372733378106116;0.01155137676292815;29.94;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;ABBV;ABBVIE INC USD 6.720 2,76 6.550 3,78;2.14;0.005789527615534355;0.012389589097243522;196.31;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;CME;CME GROUP USD 4.179 2,61 -- --;2.12;0.007659971975712354;0.01623914058851019;215.74;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;DTE.DE;DEUTSCHE TELEKOM AG EUR 4.550 2,84 3.963 2,32;2.12;0.0;0.0;25.71;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;EDP.LS;ENERGIAS DE PORTUGAL EUR 3.226 2,01 3.416 2,00;2.03;0.010918774966711032;0.022165113182423393;3.796;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;SYY.BE;SYSCO CORPORATION USD 6.625 2,02 5.101 1,48;2.02;0.00584795321637422;0.011812865497075924;70.52;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;RKT.L;RECKITT BENCKISER GBP 5.185 2,60 5.661 3,27;2.01;0.006222631942843973;0.012507490205116385;4366.0;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;G14.MU;SIGNIFY NV EUR 8.368 2,55 7.085 2,06;2.0;0.001833180568285937;0.003666361136571874;21.86;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;DRI;DARDEN RESTAURANTS USD 3.360 1,18 -- --;1.99;0.008931419457735283;0.017773524720893212;158.15;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;PG;PROCTER  GAMBLE USD 3.864 1,51 -- â;1.7;0.008880785743692237;0.015097335764276801;171.54;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;ENL.DE;ENEL SPA EUR 5.048 1,54 -- --;1.54;0.003067036658390522;0.004723236453921404;6.868;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;CSCO;CISCO SYSTEM USD 5.034 1,53 -- --;1.53;0.0029767811073625437;0.004554475094264692;50.54;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;DG.PA;VINCI SA EUR 2.687 1,10 -- --;1.44;0.005111524163568879;0.0073605947955391856;108.15;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;RIO.L;RIO TINTO PLC GBP 1.956 1,19 1.833 1,15;1.44;-0.005213764337851929;-0.007507820646506777;4770.0;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;KPN.AS;KONINKLIJKE KPN EUR 4.515 2,82 3.880 2,28;1.39;0.002442996742670982;0.0033957654723126645;3.693;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;7203.T;TOYOTA MOTOR JPY 4.386 1,34 3.890 1,13;1.34;0.014335600073515899;0.019209704098511304;2759.5;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;G.MI;ASSICURAZIONI GENERA EUR 3.753 2,34 3.137 1,84;1.28;0.0016103059581320108;0.0020611916264089737;24.88;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;VOD.L;VODAFONE GROUP GBP 4.801 3,00 4.187 2,46;0.34;0.004860923575479333;0.0016527140156629733;74.42;IBERCAJA;NOSE
01-09-2024;FINANCIERO;JPM;JPM CHASE USD 1.885 8,07 1.983 7,38;6.89;0.01165564106025833;0.08030736690517988;224.8;IBERCAJA;NOSE
01-09-2024;FINANCIERO;V;VISA INC USD 676 5,68 496 5,73;5.05;0.007473024205307712;0.03773877223680394;276.37;IBERCAJA;NOSE
01-09-2024;FINANCIERO;MA;MASTERCARD INC USD 205 3,18 -- --;4.89;0.005282861896838527;0.025833194675540395;483.34;IBERCAJA;NOSE
01-09-2024;FINANCIERO;INGA.AS;ING GROEP NV EUR 1.706 7,31 1.628 6,06;3.86;0.004780583476342204;0.018453052218680908;16.394;IBERCAJA;NOSE
01-09-2024;FINANCIERO;BAC;BANK OF AMERICA USD 1.850 7,92 1.630 6,06;3.5;0.014438635797859057;0.050535225292506696;40.75;IBERCAJA;NOSE
01-09-2024;FINANCIERO;AXP;AMERICAN EXPRESS USD 291 2,45 -- --;3.36;-0.004579741379310337;-0.01538793103448273;258.65;IBERCAJA;NOSE
01-09-2024;FINANCIERO;CS.PA;AXA SA EUR 324 4,10 276 4,29;3.27;0.0029154518950437734;0.009533527696793139;34.4;IBERCAJA;NOSE
01-09-2024;FINANCIERO;BLK;BLACKROCK INC USD 129 1,63 -- --;3.23;0.007755316414674691;0.02504967201939925;901.81;IBERCAJA;NOSE
01-09-2024;FINANCIERO;GS;GOLDMAN SACHS USD 167 2,12 130 2,01;3.2;0.0062117925458489;0.01987773614671648;510.25;IBERCAJA;NOSE
01-09-2024;FINANCIERO;MS;MORGAN STANLEY USD 99 1,26 -- --;3.19;0.009844054580896737;0.03140253411306059;103.61;IBERCAJA;NOSE
01-09-2024;FINANCIERO;WFC;WELLS FARGO USD 150 1,90 -- --;3.09;0.019529206625980775;0.06034524847428059;58.47;IBERCAJA;NOSE
01-09-2024;FINANCIERO;ALV.DE;ALLIANZ SE EUR 1.070 4,58 1.781 6,62;3.01;0.0;0.0;280.9;IBERCAJA;NOSE
01-09-2024;FINANCIERO;BNP.PA;BNP PARIBAS EUR 61 0,74 58 0,69;2.85;0.007567219449364013;0.021566575430687438;62.58;IBERCAJA;NOSE
01-09-2024;FINANCIERO;GCO.MC;CATALANA OCCIDENTE S EUR 234 2,96 201 3,12;2.85;0.006305170239596469;0.017969735182849937;39.9;IBERCAJA;NOSE
01-09-2024;FINANCIERO;NDA-SE.ST;NORDEA BANK SEK 100 1,21 85 1,00;2.85;0.005809128630705418;0.01655601659751044;121.2;IBERCAJA;NOSE
01-09-2024;FINANCIERO;HSBA.L;HSBC HOLDINGS GBP 68 0,82 73 0,86;2.58;0.008928571428571567;0.02303571428571464;666.7;IBERCAJA;NOSE
01-09-2024;FINANCIERO;RYC.DU;ROYAL BK CANADA USD 276 2,38 277 2,33;2.54;0.0020457504184489385;0.005196206062860304;107.76;IBERCAJA;NOSE
01-09-2024;FINANCIERO;A5G.IR;AIB GROUP EUR 250 1,89 -- --;2.33;0.01870907390084201;0.04359214218896188;5.445;IBERCAJA;NOSE
01-09-2024;FINANCIERO;MCO;MOODY`S CORP USD 64 0,81 -- --;2.29;0.009688237486026595;0.0221860638430009;487.74;IBERCAJA;NOSE
01-09-2024;FINANCIERO;ZURN.SW;ZURICH INSURANCE CHF 365 1,57 919 3,42;2.28;-0.002436053593179142;-0.005554202192448444;491.4;IBERCAJA;NOSE
01-09-2024;FINANCIERO;SPGI;S_P GLOBAL USD 183 2,22 173 2,04;2.22;0.010215529967522877;0.02267847652790079;513.24;IBERCAJA;NOSE
01-09-2024;FINANCIERO;PRU.L;PRUDENTIAL GBP 835 3,58 934 3,48;2.18;-0.0024479804161567057;-0.005336597307221619;652.0;IBERCAJA;NOSE
01-09-2024;FINANCIERO;DNB.OL;DNB ASA NOK 54 0,69 -- --;2.17;0.0008932559178204048;0.0019383653416702783;224.1;IBERCAJA;NOSE
01-09-2024;FINANCIERO;AGN.AS;AEGON EUR 132 1,52 -- --;2.14;-0.00216763005780339;-0.004638728323699255;5.524;IBERCAJA;NOSE
01-09-2024;FINANCIERO;DB1.DE;DEUTSCHE BOERSE AG EUR 213 2,69 209 3,25;1.9;-0.0004926108374383956;-0.0009359605911329516;202.9;IBERCAJA;NOSE
01-09-2024;FINANCIERO;UBS;UBS GROUP AG CHF 79 1,00 69 1,08;1.82;-0.0009743423189346406;-0.001773303020461046;30.76;IBERCAJA;NOSE
01-09-2024;FINANCIERO;G.MI;ASSICURAZIONI GENERA EUR 68 0,86 86 1,33;1.77;0.0016103059581320108;0.002850241545893659;24.88;IBERCAJA;NOSE
01-09-2024;FINANCIERO;CB;CHUBB USD 155 1,15 -- --;1.71;0.007801971771047551;0.013341371728491312;284.18;IBERCAJA;NOSE
01-09-2024;FINANCIERO;GLE.PA;SOCIETE GENERALE SA EUR 65 0,79 60 0,70;1.56;0.00784856879039696;0.012243767313019257;21.83;IBERCAJA;NOSE
01-09-2024;FINANCIERO;ADM.L;ADMIRAL GROUP GBP 76 0,66 -- --;1.29;-0.0013689253935660506;-0.0017659137577002053;2918.0;IBERCAJA;NOSE
01-09-2024;FINANCIERO;C;CITIGROUP USD 1.177 5,04 1.017 3,78;1.29;0.012281835811247543;0.015843568196509332;62.64;IBERCAJA;NOSE
01-09-2024;FINANCIERO;AMUN.PA;AMUNDI S.A. EUR 89 1,12 200 3,11;1.14;0.005917159763313694;0.006745562130177611;68.0;IBERCAJA;NOSE
01-09-2024;FINANCIERO;AAGIY;AIA GROUP USD 63 0,48 -- --;0.99;-0.000352112676056268;-0.0003485915492957053;28.39;IBERCAJA;NOSE
01-09-2024;FINANCIERO;IESJ.F;INTESA SANPAOLO EUR 106 0,98 144 1,09;0.98;0.0;0.0;22.0;IBERCAJA;NOSE
01-09-2024;FINANCIERO;LSEG.L;LONDON STOCK EXCHANG GBP 75 0,69 -- --;0.69;0.0019550342130987292;0.0013489736070381232;10250.0;IBERCAJA;NOSE
01-09-2024;GLOBAL;MSFT;MICROSOFT USD 10.983 2,82 9.203 2,65;3.95;0.009730828814872148;0.03843677381874498;417.14;IBERCAJA;NOSE
01-09-2024;GLOBAL;NVDA;NVIDIA CORP USD 12.145 1,94 -- --;3.7;0.01513734161068119;0.05600816395952041;119.37;IBERCAJA;NOSE
01-09-2024;GLOBAL;GOOG;ALPHABET INC USD 11.150 2,86 8.892 2,56;3.26;0.010465116279069816;0.0341162790697676;165.11;IBERCAJA;NOSE
01-09-2024;GLOBAL;V;VISA INC USD 4.021 1,03 3.664 1,06;2.94;0.007473024205307712;0.021970691163604672;276.37;IBERCAJA;NOSE
01-09-2024;GLOBAL;PG;PROCTER  GAMBLE USD 3.864 1,51 -- â;2.77;0.008880785743692237;0.024599776510027496;171.54;IBERCAJA;NOSE
01-09-2024;GLOBAL;UNA.AS;Unilever PlC EUR;2.65;-0.0020562028786839863;-0.005448937628512563;58.24;IBERCAJA;NOSE
01-09-2024;GLOBAL;LRCX;LAM RESEARCH CORP USD 9.487 1,43 -- --;2.59;0.029712035318316284;0.07695417147443917;821.01;IBERCAJA;NOSE
01-09-2024;GLOBAL;HEIA.AS;HEINEKEN NV EUR 13.055 2,65 13.374 2,49;2.56;-0.006827603023652796;-0.017478663740551157;81.46;IBERCAJA;NOSE
01-09-2024;GLOBAL;AAPL;APPLE INCORPORATED USD 13.213 2,39 13.781 2,69;2.52;-0.003437921580573533;-0.008663562383045303;229.0;IBERCAJA;NOSE
01-09-2024;GLOBAL;SPGI;S_P GLOBAL USD 8.268 1,54 -- --;2.5;0.010215529967522877;0.02553882491880719;513.24;IBERCAJA;NOSE
01-09-2024;GLOBAL;0700.HK;TENCENT HOLDINGS HKD 8.027 1,45 -- --;2.49;0.011652542372881295;0.029014830508474428;382.0;IBERCAJA;NOSE
01-09-2024;GLOBAL;ASML.AS;ASM HOLDING EUR;2.49;-0.013365735115431349;-0.03328068043742406;812.0;IBERCAJA;NOSE
01-09-2024;GLOBAL;KO;COCA COLA USD 4.037 1,04 3.664 1,06;2.49;0.005829285218598219;0.014514920194309567;72.47;IBERCAJA;NOSE
01-09-2024;GLOBAL;NESN.SW;NESTLE CHF 9.676 2,49 9.136 2,63;2.49;-0.0008781558726673798;-0.0021866081229417757;91.02;IBERCAJA;NOSE
01-09-2024;GLOBAL;EL;ESTEE LAUDER USD 13.497 2,44 11.861 2,32;2.37;0.01946390835279724;0.046129462796129464;91.66;IBERCAJA;NOSE
01-09-2024;GLOBAL;KHC;KRAFT HEINZ USD 9.715 1,98 -- --;2.37;0.016351118760757323;0.038752151462994856;35.43;IBERCAJA;NOSE
01-09-2024;GLOBAL;MC.PA;LOUIS VUITTON EUR 8.941 1,62 8.041 1,57;2.37;-0.004576321228225602;-0.010845881310894678;674.3;IBERCAJA;NOSE
01-09-2024;GLOBAL;MDT;MEDTRONIC USD 13.487 2,51 4.283 0,93;2.37;0.004422270098650647;0.010480780133802034;88.58;IBERCAJA;NOSE
01-09-2024;GLOBAL;NKE;NIKE INC USD 17.740 3,21 18.132 3,54;2.37;0.0007206341580589486;0.0017079029545997082;83.32;IBERCAJA;NOSE
01-09-2024;GLOBAL;OR.PA;LOREAL EUR 8.188 1,48 7.787 1,52;2.37;-0.004892736168611187;-0.011595784719608513;396.6;IBERCAJA;NOSE
01-09-2024;GLOBAL;PEP;PEPSICO INC USD 3.038 0,66 -- --;2.37;0.004590621186588367;0.01087977221221443;172.88;IBERCAJA;NOSE
01-09-2024;GLOBAL;RKT.L;RECKITT BENCKISER GBP 11.106 2,85 5.783 1,67;2.37;0.006222631942843973;0.014747637704540217;4366.0;IBERCAJA;NOSE
01-09-2024;GLOBAL;BABA;ALIBABA GROUP USD 9.334 1,82 -- --;2.17;0.028634904961737935;0.062137743766971315;83.34;IBERCAJA;NOSE
01-09-2024;GLOBAL;DIS;WALT DISNEY CO USD 10.456 1,89 9.858 1,93;2.1;0.006346731989756076;0.01332813717848776;90.38;IBERCAJA;NOSE
01-09-2024;GLOBAL;JNJ;JOHNSON  JOHNSON USD 1.121 1,63 1.031 1,69;2.05;0.009925105035620921;0.020346465323022887;165.86;IBERCAJA;NOSE
01-09-2024;GLOBAL;CL;COLGATE- PALMOLIVE C USD 7.062 1,32 -- --;1.98;0.006521122767224248;0.012911823079104011;106.5;IBERCAJA;NOSE
01-09-2024;GLOBAL;AMZN;AMAZON.COM USD 10.546 2,71 9.328 2,69;1.96;0.03706716244480592;0.07265163839181961;178.5;IBERCAJA;NOSE
01-09-2024;GLOBAL;RMS.PA;HERMES INTERNATIONAL EUR 7.023 1,27 6.544 1,28;1.93;0.004166666666666667;0.008041666666666666;2169.0;IBERCAJA;NOSE
01-09-2024;GLOBAL;LLY;LILLY USD 8.598 1,60 -- --;1.8;0.021080621144437286;0.03794511805998711;960.02;IBERCAJA;NOSE
01-09-2024;GLOBAL;CFRZ.XC;CIE FINANCIERE RIC CHF 10.866 2,03 4.852 1,06;1.77;0.004872563718140972;0.008624437781109521;134.05;IBERCAJA;NOSE
01-09-2024;GLOBAL;MCD;MCDONALD CORP USD 1.146 1,67 176 0,29;1.74;0.002779128743139065;0.004835684013061973;288.66;IBERCAJA;NOSE
01-09-2024;GLOBAL;EW;EW LIFESCIENCES USD 12.763 2,31 13.367 2,61;1.71;-0.0022818026240731715;-0.003901882487165123;69.96;IBERCAJA;NOSE
01-09-2024;GLOBAL;EL.PA;ESSILORLUXOTTICA EUR 11.229 2,03 10.315 2,02;1.49;-0.005571030640668603;-0.008300835654596219;214.2;IBERCAJA;NOSE
01-09-2024;GLOBAL;MOV.F;MONCLER SPA EUR 7.798 1,45 6.094 1,33;1.39;0.006181818181818244;0.008592727272727358;55.34;IBERCAJA;NOSE
01-09-2024;GLOBAL;ISRG;INTUITIVE SURGICAL USD 2.899 0,74 2.769 0,80;1.37;0.011207586674056242;0.015354393743457052;492.63;IBERCAJA;NOSE
01-09-2024;GLOBAL;CRM;SALESFORCE.COM USD 3.793 0,69 2.914 0,57;1.36;-0.01599159565775645;-0.021748570094548773;252.9;IBERCAJA;NOSE
01-09-2024;GLOBAL;PYPL;PAYPAL HOLDINGS INC USD 5.788 1,49 4.027 1,16;1.36;-0.009978130125751638;-0.013570256971022229;72.43;IBERCAJA;NOSE
01-09-2024;GLOBAL;ADBE;ADOBE USD 8.510 1,54 8.597 1,68;1.21;0.008391411969172924;0.010153608482699238;574.41;IBERCAJA;NOSE
01-09-2024;GLOBAL;SBUX;STARBUCKS USD 6.654 1,71 10.315 2,97;1.18;-0.0030571368332279808;-0.003607421463209017;94.57;IBERCAJA;NOSE
01-09-2024;GLOBAL;ABT;ABBOTT LABORATORIES USD 4.997 0,93 -- --;1.01;0.004522880454061643;0.00456810925860226;113.27;IBERCAJA;NOSE
01-09-2024;GLOBAL;0A4J.L;ASTRAZENECA GBP 4.884 0,99 -- --;0.99;-0.004900057110222753;-0.004851056539120525;87.121;IBERCAJA;NOSE
01-09-2024;GLOBAL;META;META PLATFORMS USD 3.215 3,00 4.733 5,55;0.97;0.005962718536528729;0.005783836980432867;521.31;IBERCAJA;NOSE
01-09-2024;GLOBAL;ITX.MC;INDITEX EUR 10.526 1,90 9.754 1,91;0.92;-0.007497467071935249;-0.00689766970618043;48.98;IBERCAJA;NOSE
01-09-2024;GLOBAL;MRK;MERCK_CO INC USD 4.760 0,89 -- --;0.9;0.008428401157841044;0.00758556104205694;118.45;IBERCAJA;NOSE
01-09-2024;GLOBAL;CMC.F;JPM CHASE USD 4.315 0,88 -- --;0.88;0.012950506977211186;0.011396446139945844;201.8;IBERCAJA;NOSE
01-09-2024;GLOBAL;GUI.DE;DIAGEO GBP 4.342 0,88 -- --;0.88;-0.0027040730099713315;-0.0023795842487747717;29.505;IBERCAJA;NOSE
01-09-2024;GLOBAL;SAP.DE;SAP SE EUR 7.571 1,66 -- --;0.87;-0.006532006833484129;-0.005682845945131192;197.72;IBERCAJA;NOSE
01-09-2024;GLOBAL;RACE.MI;FERRARI NV EUR 5.080 1,11 -- --;0.78;0.0040413111809609594;0.0031522227211495486;447.2;IBERCAJA;NOSE
01-09-2024;GLOBAL;3690.HK;MEITUAN HKD 388 0,07 -- --;0.05;0.021607605877268798;0.00108038029386344;118.2;IBERCAJA;NOSE
01-09-2024;JAPON;9983.T;FAST RETAILING JPY 667 4,97 664 5,17;8.74;0.003010105353687379;0.026308320791227694;46650.0;IBERCAJA;NOSE
01-09-2024;JAPON;8035.T;TOKYO ELECTRON JPY 636 4,74 400 3,11;6.37;0.0029148853478429848;0.018567819665759815;25805.0;IBERCAJA;NOSE
01-09-2024;JAPON;6857.T;ADVANTEST JPY 2.384 2,61 549 1,00;4.44;0.03765625;0.16719375000000003;6641.0;IBERCAJA;NOSE
01-09-2024;JAPON;9984.T;SOFTBANK GROUP JPY 242 1,80 261 2,04;4.22;0.03192142418661756;0.1347084100675261;8405.0;IBERCAJA;NOSE
01-09-2024;JAPON;6762.T;TDK JPY 1.652 1,81 797 1,46;3.75;0.0355452728993585;0.13329477337259438;9847.0;IBERCAJA;NOSE
01-09-2024;JAPON;9433.T;KDDI JPY 2.510 2,76 2.195 2,27;3.72;-0.010676873489121675;-0.03971796937953263;4911.0;IBERCAJA;NOSE
01-09-2024;JAPON;4063.T;SHIN-ETSU CHEMICAL JPY 2.220 2,43 640 1,17;3.4;-0.003414028553693358;-0.011607697082557418;6422.0;IBERCAJA;NOSE
01-09-2024;JAPON;6098.T;RECRUIT HOLDINGS JPY 1.788 1,95 648 1,18;2.93;0.0342974734194581;0.10049159711901225;9047.0;IBERCAJA;NOSE
01-09-2024;JAPON;6367.T;DAIKIN INDUSTRIES JPY 431 3,21 390 3,04;2.45;0.005978260869565218;0.014646739130434783;18510.0;IBERCAJA;NOSE
01-09-2024;JAPON;6954.T;FANUC JPY 234 1,74 228 1,77;2.37;0.003981264637002342;0.009435597189695551;4287.0;IBERCAJA;NOSE
01-09-2024;JAPON;4543.T;TERUMO JPY 2.416 2,65 3.285 3,40;2.36;-0.029411764705882353;-0.06941176470588235;2689.5;IBERCAJA;NOSE
01-09-2024;JAPON;6758.T;SONY GROUP JPY 2.499 2,73 1.379 2,52;2.33;0.014285714285714285;0.03328571428571429;14200.0;IBERCAJA;NOSE
01-09-2024;JAPON;4568.T;DAIICHI SANKYO JPY 1.067 1,17 --;2.21;-0.003751427173381178;-0.008290654053172402;6108.0;IBERCAJA;NOSE
01-09-2024;JAPON;6971.T;KYOCERA CORP JPY 2.433 2,66 1.347 2,46;2.05;0.008722566122678672;0.017881260551491276;1792.5;IBERCAJA;NOSE
01-09-2024;JAPON;7733.T;OLYMPUS CORP JPY 970 1,06 356 0,65;1.88;-0.012072808320950966;-0.022696879643387815;2659.5;IBERCAJA;NOSE
01-09-2024;JAPON;7203.T;TOYOTA MOTOR JPY 2.622 2,88 2.587 2,68;1.84;0.014335600073515899;0.026377504135269254;2759.5;IBERCAJA;NOSE
01-09-2024;JAPON;7974.T;NINTENDO JPY 809 0,88 623 1,14;1.83;0.004066073697585769;0.007440914866581957;7902.0;IBERCAJA;NOSE
01-09-2024;JAPON;4519.T;CHUGAI PHARMA JPY 130 1,18 120 0,77;1.82;0.00013544629554381688;0.0002465122578897467;7384.0;IBERCAJA;NOSE
01-09-2024;JAPON;4901.T;FUJIFILM HOLDINGS JPY 94 0,60 665 0,82;1.81;0.010872378980067305;0.019679005953921823;3905.0;IBERCAJA;NOSE
01-09-2024;JAPON;4503.T;ASTELLAS PHARMA INC JPY 1.179 1,29 478 0,87;1.8;-0.006017505470459519;-0.010831509846827134;1817.0;IBERCAJA;NOSE
01-09-2024;JAPON;8058.T;MITSUBISHI CORP JPY 755 0,96 766 0,94;1.68;0.00333000333000333;0.005594405594405594;3013.0;IBERCAJA;NOSE
01-09-2024;JAPON;2413.T;M3 INC JPY 307 2,28 206 1,60;1.66;-0.010193321616871705;-0.01692091388400703;1408.0;IBERCAJA;NOSE
01-09-2024;JAPON;8001.T;ITOCHU CORP JPY 387 2,88 313 2,44;1.64;0.029388191290408764;0.04819663371627037;7706.0;IBERCAJA;NOSE
01-09-2024;JAPON;6902.T;DENSO JPY 792 0,87 -- --;1.51;-0.001337196344996657;-0.002019166480944952;2240.5;IBERCAJA;NOSE
01-09-2024;JAPON;7832.T;BANDAI NAMCO HOLDING JPY 1.033 1,13 422 0,77;1.51;-0.006986344871387742;-0.01054938075579549;3127.0;IBERCAJA;NOSE
01-09-2024;JAPON;8766.T;TOKIO MARINE HOLDING JPY 126 1,14 121 0,77;1.5;0.011017260374586852;0.01652589056188028;5506.0;IBERCAJA;NOSE
01-09-2024;JAPON;4452.T;KAO CORP JPY 844 0,92 566 1,03;1.44;0.006458557588805167;0.00930032292787944;6545.0;IBERCAJA;NOSE
01-09-2024;JAPON;3382.T;SEVEN_HOLDINGS JPY 1.202 1,31 750 1,37;1.39;-0.0089728453364817;-0.012472255017709563;2098.5;IBERCAJA;NOSE
01-09-2024;JAPON;4091.T;NIPPON SANSO HOLDING JPY 482 0,61 456 0,56;1.34;0.015714285714285715;0.02105714285714286;4977.0;IBERCAJA;NOSE
01-09-2024;JAPON;6861.T;KEYENCE CORP JPY 1.354 1,48 640 1,17;1.32;-0.012764146929513545;-0.016848673946957878;69610.0;IBERCAJA;NOSE
01-09-2024;JAPON;8031.T;MITSUI JPY 1.418 1,55 894 1,64;1.32;0.02831741850510372;0.03737899242673691;3123.0;IBERCAJA;NOSE
01-09-2024;JAPON;7267.T;HONDA MOTOR JPY 869 0,95 -- --;1.25;0.003158559696778269;0.003948199620972837;1588.0;IBERCAJA;NOSE
01-09-2024;JAPON;7741.T;HOYA JPY 901 0,98 225 0,41;1.25;-0.005072463768115942;-0.006340579710144927;20595.0;IBERCAJA;NOSE
01-09-2024;JAPON;6383.T;DAIFUKU JPY 1.001 1,09 272 0,50;1.22;0.01794453507340946;0.02189233278955954;2808.0;IBERCAJA;NOSE
01-09-2024;JAPON;8830.T;SUMITOMO REALTY DEVE JPY 705 0,87 728 0,75;1.19;0.012645319192331226;0.015047929838874157;4965.0;IBERCAJA;NOSE
01-09-2024;JAPON;2502.T;ASAHI GROUP HOLDINGS JPY 610 0,67 268 0,49;1.12;-0.0025730564234515713;-0.00288182319426576;5427.0;IBERCAJA;NOSE
01-09-2024;JAPON;9735.T;SECOM CORP JPY 717 0,78 751 1,37;1.12;-0.0018796992481203006;-0.002105263157894737;10620.0;IBERCAJA;NOSE
01-09-2024;JAPON;7272.T;YAMAHA MOTOR JPY 454 0,56 -- --;1.07;0.003961965134706815;0.004239302694136292;1267.0;IBERCAJA;NOSE
01-09-2024;JAPON;9613.T;NTT DATA JPY 96 1,07 -- --;1.07;0.016069788797061526;0.017194674012855835;2213.0;IBERCAJA;NOSE
01-09-2024;JAPON;6301.T;KOMATSU LTD JPY 423 0,54 486 0,60;1.05;0.011723621850835619;0.0123098029433774;4056.0;IBERCAJA;NOSE
